?column?, precorteid , tablareservaid , prestamoid , ejercicio , periodo , fechacierre , diasvencidos , porcentajeaplicado , factoraplicado , saldoprestamo , reservacalculada , interesdevengadomenoravencido , interesdevengadomayoravencido , pagocapitalenperiodo , pagointeresenperiodo , pagomoratorioenperiodo , bonificacionintenperiodo , bonificacionmorenperiodo , noamorvencidas , saldovencidomenoravencido , saldovencidomayoravencido , fechaultamorpagada , tipoprestamoid , montoprestamo , clavefinalidad , tasanormal , tasa_moratoria , ultimoabono , diastraspasoavencida ,,,, fecha_vencimiento , ultimoabonointeres , interesdevmormenor , interesdevmormayor , saldopromedio , dias_de_cobro , meses_de_cobro , depositogarantia , pagosvencidos , finalidaddefault ,  saldopromediodelmes   , interesdevengadomes , primerincumplimiento , diasinteres , diascapital , reservaidnc , frecuencia , fecha_otorga , estatusvive , zonamarginada , importeultimaamort , importevencidoamort , tipocartera 
007991-,2346548,                ,8463,2013,12, 2013-12-31  ,0,0.01,1,0,0,0,0,8.56,234,0,0,0,0,0,0, 2013-12-05         , N16            ,154000,2,15.96,23.94, 2013-12-01  ,89,0,259,259, 2015-08-04        , 2013-12-01         ,0,0,               ,30,0,169400,0,2,9754.04,-225, 2014-01-04           ,0,0,0,30, 2013-08-07   ,3,               ,6416,0, 
007992-,2346549,                ,8464,2013,12, 2013-12-31  ,0,0.01,1,0,0,0,0,768.24,286,0,0,0,0,0,0, 2013-12-05         , N4             ,15000,2,31.44,47.16, 2013-12-01  ,89,,,, 2015-08-04        , 2013-12-01         ,0,0,               ,30,0,0,0,2,6072.06,-276, 2014-01-04           ,0,0,0,30, 2013-08-07   ,3,               ,625,0, 
008012-,2346569,                ,8484,2013,12, 2013-12-31  ,0,0.01,1,0,0,0,0,1999.92,31,0,0,0,0,0,0, 2013-12-10         , N16            ,5000,2,15.96,23.94, 2013-12-18  ,89,0,0,0, 2014-01-09        , 2013-12-18         ,0,0,               ,30,0,0,0,2,999.96,-18, 2014-01-09           ,0,0,0,30, 2013-08-11   ,3,               ,1000,0, 
008016-,2346573,                ,8488,2013,12, 2013-12-31  ,0,0.01,1,0,0,0,0,20999.72,776,0,0,0,0,0,0, 2013-12-10         , N4             ,25000,2,28.32,42.48, 2013-12-20  ,89,,,, 2016-02-07        , 2013-12-20         ,0,0,               ,30,0,0,0,2,10499.86,-446, 2014-01-09           ,0,0,0,30, 2013-08-12   ,3,               ,833,0, 
008017-,2346574,                ,8489,2013,12, 2013-12-31  ,0,0.01,1,0,0,0,0,497.92,12,0,0,0,0,0,0, 2013-12-10         , N4             ,2000,2,31.44,47.16, 2013-12-08  ,89,,,, 2013-12-10        , 2013-12-08         ,0,0,               ,30,0,0,0,2,248.96,-9, 2014-01-09           ,0,0,0,30, 2013-08-12   ,3,               ,500,0, 
008038-,2346595,                ,8510,2013,12, 2013-12-31  ,0,0.01,1,0,0,0,0,601.04,81,0,0,0,0,0,0, 2013-12-15         , N14            ,6000,2,28.92,43.38, 2013-12-13  ,89,,,, 2014-06-15        , 2013-12-13         ,0,0,               ,30,0,600,0,2,2099.96,-37, 2014-01-14           ,0,0,0,30, 2013-08-16   ,3,               ,600,0, 
008042-,2346599,                ,8514,2013,12, 2013-12-31  ,0,0.01,1,0,0,0,0,3499.8,80,1,0,0,0,0,0, 2013-12-17         , N4             ,5000,2,28.32,42.48, 2013-12-18  ,89,,,, 2014-06-19        , 2013-12-18         ,0,0,               ,30,0,0,0,2,1749.9,-30, 2014-01-16           ,0,0,0,30, 2013-08-18   ,3,               ,500,0, 
008101-,2346658,                ,8573,2013,12, 2013-12-31  ,0,0.01,1,0,0,0,0,944.32,46,2,0,0,0,0,0, 2013-12-01         , N14            ,3000,2,28.92,43.38, 2013-12-05  ,89,,,, 2014-03-04        , 2013-12-05         ,0,0,               ,30,0,300,0,2,988.5,-38, 2013-12-31           ,0,0,0,30, 2013-08-29   ,3,               ,500,0, 
008103-,2346660,                ,8575,2013,12, 2013-12-31  ,0,0.01,1,0,0,0,0,2819.04,156,0,0,0,0,0,0, 2013-12-01         , N14            ,10000,2,28.92,43.38, 2013-12-27  ,89,,,, 2014-07-03        , 2013-12-27         ,0,0,               ,30,0,1000,0,2,3286.74,-53, 2013-12-31           ,0,0,0,30, 2013-08-30   ,3,               ,1000,0, 
008104-,2346661,                ,8576,2013,12, 2013-12-31  ,0,0.01,1,0,0,0,0,846.36,153,1,0,0,0,0,0, 2013-12-01         , N4             ,10000,2,23.64,35.46, 2013-12-02  ,89,,,, 2014-09-02        , 2013-12-02         ,0,0,               ,30,0,2500,0,2,4166.94,-142, 2013-12-31           ,0,0,0,30, 2013-08-30   ,3,               ,833,0, 
008106-,2346663,                ,8578,2013,12, 2013-12-31  ,0,0.01,1,0,0,0,0,2748.8,170,0,0,0,0,0,0, 2013-12-01         , N4             ,15000,2,21.12,31.68, 2013-12-23  ,89,,,, 2015-09-03        , 2013-12-23         ,0,0,               ,30,0,4950,0,2,6374.38,-7, 2013-12-31           ,0,0,0,30, 2013-08-30   ,3,               ,625,0, 
008117-,2346674,                ,8589,2013,12, 2013-12-31  ,0,0.01,1,0,0,0,0,1998.88,92,2,0,0,0,0,0, 2013-12-01         , N4             ,3000,2,31.44,47.16, 2013-12-30  ,89,,,, 2014-03-04        , 2013-12-30         ,0,0,               ,30,0,0,0,2,999.44,-51, 2013-12-31           ,0,0,0,30, 2013-09-02   ,3,               ,500,0, 
008155-,2346712,                ,8627,2013,12, 2013-12-31  ,0,0.01,1,0,0,0,0,875.2,280,0,0,0,0,0,0, 2013-12-17         , N4             ,15000,2,25.2,37.8, 2013-12-17  ,89,,,, 2015-03-19        , 2013-12-17         ,0,0,               ,30,0,3000,0,2,6655.42,-121, 2014-01-16           ,0,0,0,30, 2013-09-17   ,3,               ,833,0, 
008164-,2346721,                ,8636,2013,12, 2013-12-31  ,0,0.01,1,0,0,0,0,11967.72,170,0,0,0,0,0,0, 2013-12-19         , N16            ,12800,2,15.96,23.94, 2013-12-17  ,89,0,0,0, 2016-09-02        , 2013-12-17         ,0,0,               ,30,0,0,0,2,5983.86,-80, 2014-01-18           ,0,0,0,30, 2013-09-19   ,3,               ,355,0, 
008178-,2346735,                ,8650,2013,12, 2013-12-31  ,0,0.01,1,0,0,0,0,17299.36,369,85,0,0,0,0,0, 2013-12-01         , N16            ,61000,2,15.96,23.94, 2013-12-18  ,89,0,164,164, 2014-02-02        , 2013-12-18         ,0,0,               ,0,1,67100,0,2,22874.22,-61, 2013-12-31           ,0,0,0,30, 2013-09-25   ,3,               ,15250,0, 
008226-,2346783,                ,8699,2013,12, 2013-12-31  ,0,0.01,1,0,0,0,0,9166.92,197,0,0,0,0,0,0, 2013-12-06         , N4             ,10000,2,22.08,33.12, 2013-12-16  ,89,,,, 2014-10-05        , 2013-12-16         ,0,0,               ,30,0,0,0,2,4583.46,-112, 2014-01-05           ,0,0,0,30, 2013-10-07   ,3,               ,833,0, 
008238-,2346795,                ,8711,2013,12, 2013-12-31  ,0,0.01,1,0,0,0,0,2499.76,56,0,0,0,0,0,0, 2013-12-10         , N4             ,3000,2,31.44,47.16, 2013-12-17  ,89,,,, 2014-04-10        , 2013-12-17         ,0,0,               ,30,0,0,0,2,1249.88,-24, 2014-01-09           ,0,0,0,30, 2013-10-10   ,3,               ,500,0, 
008242-,2346799,                ,8715,2013,12, 2013-12-31  ,0,0.01,1,0,0,0,0,437.08,37,0,0,0,0,0,0, 2013-12-10         , N16            ,3500,2,15.96,23.94, 2013-12-11  ,89,0,23,23, 2014-06-10        , 2013-12-11         ,0,0,               ,30,0,3850,0,2,1531.32,-22, 2014-01-09           ,0,0,0,30, 2013-10-11   ,3,               ,437,0, 
008244-,2346801,                ,8717,2013,12, 2013-12-31  ,0,0.01,1,0,0,0,0,14166.32,521,0,0,0,0,0,0, 2013-12-10         , N1             ,15000,2,39.36,59.04, 2013-12-29  ,89,,,, 2015-04-09        , 2013-12-29         ,0,0,               ,30,0,0,0,2,7083.16,-170, 2014-01-09           ,0,0,0,30, 2013-10-11   ,3,               ,833,0, 
008275-,2346832,                ,8748,2013,12, 2013-12-31  ,0,0.01,1,0,0,0,0,499.28,4,0,0,0,0,0,0, 2013-12-17         , N8             ,1000,2,9.36,14.04, 2013-12-17  ,89,,,, 2013-12-17        , 2013-12-17         ,0,0,               ,30,0,0,0,2,249.64,-2, 2014-01-16           ,0,0,0,30, 2013-10-18   ,3,               ,500,0, 
008284-,2346841,                ,8757,2013,12, 2013-12-31  ,0,0.01,1,0,0,0,0,2980.6,80,0,0,0,0,0,0, 2013-12-20         , N4             ,5000,2,21.12,31.68, 2013-12-23  ,89,,,, 2014-10-19        , 2013-12-23         ,0,0,               ,30,0,0,0,2,1490.3,-40, 2014-01-19           ,0,0,0,30, 2013-10-21   ,3,               ,416,0, 
008326-,2346883,                ,8799,2013,12, 2013-12-31  ,0,0.01,1,0,0,0,0,3585.84,52,0,0,0,0,0,0, 2013-12-01         , N1             ,5000,2,29.52,44.28, 2013-12-08  ,89,,,, 2014-09-02        , 2013-12-08         ,0,0,               ,30,0,0,0,2,1792.92,-38, 2013-12-31           ,0,0,0,30, 2013-10-30   ,3,               ,500,0, 
008327-,2346884,                ,8800,2013,12, 2013-12-31  ,0,0.01,1,0,0,0,0,5000,102,4,0,0,0,0,0, 2013-12-01         , N16            ,5000,2,15.96,23.94, 2013-12-15  ,89,0,0,0, 2014-11-03        , 2013-12-15         ,0,0,               ,30,0,0,0,2,2500,-69, 2013-12-31           ,0,0,0,30, 2013-10-30   ,3,               ,416,0, 
008350-,2346907,                ,8823,2013,12, 2013-12-31  ,0,0.01,1,0,0,0,0,1000,9,0,0,0,0,0,0, 2013-12-06         , N8             ,1000,2,9.36,14.04, 2013-12-09  ,89,,,, 2014-01-05        , 2013-12-09         ,0,0,               ,30,0,0,0,2,500,-6, 2014-01-05           ,0,0,0,30, 2013-11-06   ,3,               ,500,0, 
008366-,2346923,                ,8839,2013,12, 2013-12-31  ,0,0.01,1,0,0,0,0,8496.44,100,0,0,0,0,0,0, 2013-12-13         , N16            ,10000,2,15.96,23.94, 2013-12-26  ,89,0,0,0, 2014-09-11        , 2013-12-26         ,0,0,               ,30,0,0,0,2,4248.22,-11, 2014-01-12           ,0,0,0,30, 2013-11-13   ,3,               ,1000,0, 
008377-,2346934,                ,8850,2013,12, 2013-12-31  ,0,0.01,1,0,0,0,0,1001.44,16,0,0,0,0,0,0, 2013-12-17         , N8             ,2000,2,9.36,14.04, 2013-12-17  ,89,,,, 2014-01-16        , 2013-12-17         ,0,0,               ,30,0,2200,0,2,1000,-7, 2014-01-16           ,0,0,0,30, 2013-11-17   ,3,               ,1000,0, 
008382-,2346939,                ,8855,2013,12, 2013-12-31  ,0,0.01,1,0,0,0,0,3000,81,0,0,0,0,0,0, 2013-12-19         , N1             ,3000,2,33.48,50.22, 2013-12-18  ,89,,,, 2014-04-20        , 2013-12-18         ,0,0,               ,30,0,0,0,2,1500,-31, 2014-01-18           ,0,0,0,30, 2013-11-19   ,3,               ,600,0, 
008383-,2346940,                ,8856,2013,12, 2013-12-31  ,0,0.01,1,0,0,0,0,2000,20,0,0,0,0,0,0, 2013-12-20         , N4             ,2000,2,23.64,35.46, 2013-12-05  ,89,,,, 2014-01-19        , 2013-12-05         ,0,0,               ,30,0,0,0,2,1000,-13, 2014-01-19           ,0,0,0,30, 2013-11-20   ,3,               ,1000,0, 
008392-,2346949,                ,8865,2013,12, 2013-12-31  ,0,0.01,1,0,0,0,0,1000,8,0,0,0,0,0,0, 2013-12-22         , N8             ,1000,2,9.36,14.04, 2013-12-23  ,89,,,, 2014-01-21        , 2013-12-23         ,0,0,               ,30,0,0,0,2,500,-2, 2014-01-21           ,0,0,0,30, 2013-11-21   ,3,               ,500,0, 
008394-,2346951,                ,8867,2013,12, 2013-12-31  ,0,0.01,1,0,0,0,0,5000,53,0,0,0,0,0,0, 2013-12-22         , N4             ,5000,2,25.2,37.8, 2013-12-06  ,89,,,, 2014-11-20        , 2013-12-06         ,0,0,               ,30,0,0,0,2,2500,-32, 2014-01-21           ,0,0,0,30, 2013-11-21   ,3,               ,416,0, 
008396-,2346953,                ,8869,2013,12, 2013-12-31  ,0,0.01,1,0,0,0,0,5000,60,0,0,0,0,0,0, 2013-12-22         , N16            ,5000,2,15.96,23.94, 2013-12-19  ,89,0,0,0, 2014-01-21        , 2013-12-19         ,0,0,               ,30,0,0,0,2,2500,-18, 2014-01-21           ,0,0,0,30, 2013-11-22   ,3,               ,2500,0, 
008399-,2346956,                ,8872,2013,12, 2013-12-31  ,0,0.01,1,0,0,0,0,4525.52,57,0,0,0,0,0,0, 2013-12-24         , N4             ,6000,2,26.76,40.14, 2013-12-16  ,89,,,, 2014-01-23        , 2013-12-16         ,0,0,               ,30,0,0,0,2,2262.76,-3, 2014-01-23           ,0,0,0,30, 2013-11-24   ,3,               ,3000,0, 
008440-,2346997,                ,8913,2013,12, 2013-12-31  ,0,0.01,1,0,0,0,0,2200,13,0,0,0,0,0,0, 2013-12-29         , N1             ,2200,2,26.4,39.6, 2013-12-13  ,89,,,, 2014-05-29        , 2013-12-13         ,0,0,               ,30,0,0,0,2,1100,-3, 2014-01-28           ,0,0,0,30, 2013-11-28   ,3,               ,366,0, 
008442-,2346999,                ,8915,2013,12, 2013-12-31  ,0,0.01,1,0,0,0,0,2500,13,0,0,0,0,0,0, 2013-11-28         , N16            ,2500,2,15.96,23.94, 2013-12-10  ,89,0,0,0, 2014-02-02        , 2013-12-10         ,0,0,               ,30,0,0,0,2,1250,-2, 2014-01-02           ,0,0,0,35, 2013-11-28   ,3,               ,1250,0, 
008446-,2347003,                ,8919,2013,12, 2013-12-31  ,0,0.01,1,0,0,0,0,8000,50,0,0,0,0,0,0, 2013-11-29         , N16            ,8000,2,15.96,23.94, 2013-12-13  ,89,0,0,0, 2014-12-03        , 2013-12-13         ,0,0,               ,30,0,0,0,2,4000,-4, 2014-01-02           ,0,0,0,34, 2013-11-29   ,3,               ,666,0, 
008455-,2347012,                ,8928,2013,12, 2013-12-31  ,0,0.01,1,0,0,0,0,1000.24,86,0,0,0,0,0,0, 2013-12-01         , N4             ,3500,2,31.44,47.16, 2013-12-29  ,89,,,, 2014-04-03        , 2013-12-29         ,0,0,               ,30,0,0,0,2,0,0, 2014-01-02           ,0,0,0,32, 2013-12-01   ,3,               ,875,0, 
004078-,2342654,                ,4499,2013,12, 2013-12-31  ,158,0.75,1,19183.08,14387.31,59,0,662.31,335,402.69,0,0,4,0,19183.08, 2013-06-25         , C4             ,207000,2,22.14,26.57, 2013-12-26  ,89,,,, 2013-10-23        , 2013-12-26         ,0,0,               ,30,0,0,2,1,19514.235,35, 2013-07-25           ,0,158,44.25,30, 2010-11-08   ,3,               ,5750,18577.6, 
004946-,2343516,                ,5392,2013,12, 2013-12-31  ,252,1,1,12892.73,12892.73,1082,1155,0,0,0,0,0,9,0,12892.73, 2013-03-24         , N1             ,31000,2,33.96,40.75, 2013-06-30  ,89,,,, 2014-06-11        , 2013-06-30         ,0,0,               ,30,0,0,2,2,12892.73,0, 2013-04-23           ,0,252,1082,30, 2011-06-27   ,3,               ,861,7722.73, 
005568-,2344132,                ,6019,2013,12, 2013-12-31  ,145,0.9,1,2249.68,2024.712,118,0,0,0,0,0,0,3,0,2249.68, 2013-07-09         , N1             ,15000,2,30.84,37.01, 2013-10-31  ,89,,,, 2013-10-08        , 2013-10-31         ,0,0,               ,30,0,0,2,2,2249.68,60, 2013-08-08           ,0,145,106.2,30, 2012-02-10   ,3,               ,750,2249.68, 
007822-,2346379,                ,8293,2013,12, 2013-12-31  ,121,0.9,1,4049.28,3644.352,286,0,0,0,0,0,0,4,0,4049.28, 2013-08-01         , N4             ,4500,2,31.44,47.16, 2013-10-11  ,89,,,, 2014-05-04        , 2013-10-11         ,0,0,               ,30,0,0,2,2,4049.28,109, 2013-08-31           ,0,121,257.4,30, 2013-06-30   ,3,               ,450,1799.28, 
001547-CAS-,2346770,                ,8686,2013,12, 2013-12-31  ,1861,1,1,11384.25,11384.25,984,33,0,0,0,0,0,12,0,11384.25, 2008-10-26         , CAS            ,15000,2,34.96,41.95, 2013-09-30  ,89,,,, 2009-10-26        , 2013-09-30         ,0,0,               ,0,1,1062,2,2,11384.25,310, 2008-11-25           ,0,1861,984,30, 2008-07-27   ,3,               ,1000,11384.25, 
008561-,2347118,                ,9034,2013,12, 2013-12-31  ,0,0.01,1,4000,40,0,0,0,0,0,0,0,0,4000,0, 2013-12-29         , P4             ,4000,2,0,0, 2013-12-29  ,89,,,, 2014-04-28        , 2013-12-29         ,0,0,               ,120,0,0,0,2,4000,0, 2014-04-28           ,0,0,0,120, 2013-12-29   ,3,               ,4000,0, 
007988-,2346545,                ,8460,2013,12, 2013-12-31  ,0,0.01,1,0,0,0,0,4000,0,0,0,0,0,0,0, 2013-12-04         , P4             ,4000,2,0,0, 2013-12-05  ,89,,,, 2013-12-04        , 2013-12-05         ,0,0,               ,120,0,0,0,2,2000,0, 2014-04-03           ,0,0,0,120, 2013-08-06   ,3,               ,4000,0, 
008532-,2347089,                ,9005,2013,12, 2013-12-31  ,0,0.01,1,4000,40,0,0,0,0,0,0,0,0,4000,0, 2013-12-20         , P4             ,4000,2,0,0, 2013-12-20  ,89,,,, 2014-04-20        , 2013-12-20         ,0,0,               ,120,0,0,0,2,4000,0, 2014-04-20           ,0,0,0,121, 2013-12-20   ,3,               ,4000,0, 
008543-,2347100,                ,9016,2013,12, 2013-12-31  ,0,0.01,1,4000,40,0,0,0,0,0,0,0,0,4000,0, 2013-12-24         , P4             ,4000,2,0,0, 2013-12-24  ,89,,,, 2014-04-23        , 2013-12-24         ,0,0,               ,120,0,0,0,2,4000,0, 2014-04-23           ,0,0,0,120, 2013-12-24   ,3,               ,4000,0, 
008367-,2346924,                ,8840,2013,12, 2013-12-31  ,0,0.01,1,4000,40,0,0,0,0,0,0,0,0,4000,0, 2013-11-13         , P4             ,4000,2,0,0, 2013-11-13  ,89,,,, 2014-03-13        , 2013-11-13         ,0,0,               ,120,0,0,0,2,4000,0, 2014-03-13           ,0,0,0,120, 2013-11-13   ,3,               ,4000,0, 
008368-,2346925,                ,8841,2013,12, 2013-12-31  ,0,0.01,1,4000,40,0,0,0,0,0,0,0,0,4000,0, 2013-11-13         , P4             ,4000,2,0,0, 2013-11-13  ,89,,,, 2014-03-13        , 2013-11-13         ,0,0,               ,120,0,0,0,2,4000,0, 2014-03-13           ,0,0,0,120, 2013-11-13   ,3,               ,4000,0, 
008369-,2346926,                ,8842,2013,12, 2013-12-31  ,0,0.01,1,4000,40,0,0,0,0,0,0,0,0,4000,0, 2013-11-13         , P4             ,4000,2,0,0, 2013-11-13  ,89,,,, 2014-03-13        , 2013-11-13         ,0,0,               ,120,0,0,0,2,4000,0, 2014-03-13           ,0,0,0,120, 2013-11-13   ,3,               ,4000,0, 
008374-,2346931,                ,8847,2013,12, 2013-12-31  ,0,0.01,1,4000,40,0,0,0,0,0,0,0,0,4000,0, 2013-11-17         , P4             ,4000,2,0,0, 2013-11-17  ,89,,,, 2014-03-18        , 2013-11-17         ,0,0,               ,120,0,0,0,2,4000,0, 2014-03-18           ,0,0,0,121, 2013-11-17   ,3,               ,4000,0, 
008378-,2346935,                ,8851,2013,12, 2013-12-31  ,0,0.01,1,4000,40,0,0,0,0,0,0,0,0,4000,0, 2013-11-17         , P4             ,4000,2,0,0, 2013-11-17  ,89,,,, 2014-03-18        , 2013-11-17         ,0,0,               ,120,0,0,0,2,4000,0, 2014-03-18           ,0,0,0,121, 2013-11-17   ,3,               ,4000,0, 
008386-,2346943,                ,8859,2013,12, 2013-12-31  ,0,0.01,1,4000,40,0,0,0,0,0,0,0,0,4000,0, 2013-11-20         , P4             ,4000,2,0,0, 2013-11-20  ,89,,,, 2014-03-20        , 2013-11-20         ,0,0,               ,120,0,0,0,2,4000,0, 2014-03-20           ,0,0,0,120, 2013-11-20   ,3,               ,4000,0, 
008402-,2346959,                ,8875,2013,12, 2013-12-31  ,0,0.01,1,4000,40,0,0,0,0,0,0,0,0,4000,0, 2013-11-25         , P4             ,4000,2,0,0, 2013-11-25  ,89,,,, 2014-03-25        , 2013-11-25         ,0,0,               ,120,0,0,0,2,4000,0, 2014-03-25           ,0,0,0,120, 2013-11-25   ,3,               ,4000,0, 
008414-,2346971,                ,8887,2013,12, 2013-12-31  ,0,0.01,1,4000,40,0,0,0,0,0,0,0,0,4000,0, 2013-11-25         , P4             ,4000,2,0,0, 2013-11-25  ,89,,,, 2014-03-25        , 2013-11-25         ,0,0,               ,120,0,0,0,2,4000,0, 2014-03-25           ,0,0,0,120, 2013-11-25   ,3,               ,4000,0, 
008448-,2347005,                ,8921,2013,12, 2013-12-31  ,0,0.01,1,4000,40,0,0,0,0,0,0,0,0,4000,0, 2013-11-29         , P4             ,4000,2,0,0, 2013-11-29  ,89,,,, 2014-03-30        , 2013-11-29         ,0,0,               ,120,0,0,0,2,4000,0, 2014-03-30           ,0,0,0,121, 2013-11-29   ,3,               ,4000,0, 
008460-,2347017,                ,8933,2013,12, 2013-12-31  ,0,0.01,1,4000,40,0,0,0,0,0,0,0,0,4000,0, 2013-12-03         , P4             ,4000,2,0,0, 2013-12-03  ,89,,,, 2014-04-02        , 2013-12-03         ,0,0,               ,120,0,0,0,2,4000,0, 2014-04-02           ,0,0,0,120, 2013-12-03   ,3,               ,4000,0, 
008483-,2347040,                ,8956,2013,12, 2013-12-31  ,0,0.01,1,4000,40,0,0,0,0,0,0,0,0,4000,0, 2013-12-09         , P4             ,4000,2,0,0, 2013-12-09  ,89,,,, 2014-04-08        , 2013-12-09         ,0,0,               ,120,0,0,0,2,4000,0, 2014-04-08           ,0,0,0,120, 2013-12-09   ,3,               ,4000,0, 
008502-,2347059,                ,8975,2013,12, 2013-12-31  ,0,0.01,1,4000,40,0,0,0,0,0,0,0,0,4000,0, 2013-12-11         , P4             ,4000,2,0,0, 2013-12-11  ,89,,,, 2014-04-10        , 2013-12-11         ,0,0,               ,120,0,0,0,2,4000,0, 2014-04-10           ,0,0,0,120, 2013-12-11   ,3,               ,4000,0, 
008503-,2347060,                ,8976,2013,12, 2013-12-31  ,0,0.01,1,4000,40,0,0,0,0,0,0,0,0,4000,0, 2013-12-11         , P4             ,4000,2,0,0, 2013-12-11  ,89,,,, 2014-04-10        , 2013-12-11         ,0,0,               ,120,0,0,0,2,4000,0, 2014-04-10           ,0,0,0,120, 2013-12-11   ,3,               ,4000,0, 
007720-,2346278,                ,8191,2013,12, 2013-12-31  ,0,0.01,1,0,0,0,0,4000,0,0,0,0,0,0,0, 2013-12-06         , P4             ,4000,2,0,0, 2013-12-08  ,89,,,, 2013-12-06        , 2013-12-08         ,0,0,               ,180,0,0,0,2,2000,0, 2014-06-04           ,0,0,0,180, 2013-06-09   ,3,               ,4000,0, 
007737-,2346295,                ,8208,2013,12, 2013-12-31  ,0,0.01,1,0,0,0,0,4000,0,0,0,0,0,0,0, 2013-12-08         , P4             ,4000,2,0,0, 2013-12-09  ,89,,,, 2013-12-08        , 2013-12-09         ,0,0,               ,180,0,0,0,2,2000,0, 2014-06-06           ,0,0,0,180, 2013-06-11   ,3,               ,4000,0, 
007738-,2346296,                ,8209,2013,12, 2013-12-31  ,0,0.01,1,0,0,0,0,4000,0,0,0,0,0,0,0, 2013-12-08         , P4             ,4000,2,0,0, 2013-12-09  ,89,,,, 2013-12-08        , 2013-12-09         ,0,0,               ,180,0,0,0,2,2000,0, 2014-06-06           ,0,0,0,180, 2013-06-11   ,3,               ,4000,0, 
007749-,2346307,                ,8220,2013,12, 2013-12-31  ,0,0.01,1,0,0,0,0,4000,0,0,0,0,0,0,0, 2013-12-11         , P4             ,4000,2,0,0, 2013-12-11  ,89,,,, 2013-12-11        , 2013-12-11         ,0,0,               ,180,0,0,0,2,2000,0, 2014-06-09           ,0,0,0,180, 2013-06-14   ,3,               ,4000,0, 
007754-,2346312,                ,8225,2013,12, 2013-12-31  ,0,0.01,1,0,0,0,0,4000,0,0,0,0,0,0,0, 2013-12-13         , P4             ,4000,2,0,0, 2013-12-13  ,89,,,, 2013-12-13        , 2013-12-13         ,0,0,               ,180,0,0,0,2,2000,0, 2014-06-11           ,0,0,0,180, 2013-06-16   ,3,               ,4000,0, 
008000-,2346557,                ,8472,2013,12, 2013-12-31  ,0,0.01,1,0,0,0,0,4000,0,0,0,0,0,0,0, 2013-12-08         , P4             ,4000,2,0,0, 2013-12-09  ,89,,,, 2013-12-08        , 2013-12-09         ,0,0,               ,120,0,0,0,2,2000,0, 2014-04-07           ,0,0,0,120, 2013-08-09   ,3,               ,4000,0, 
